Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
GOOSE,945.0,,0.76857,0,0,,18.12,1254.962,1254.962,1250.723,Tubing Pressure,1493.90004064417
GOOSE,946.0,,0.79553,0,0,,18.12,1254.962,1254.962,1254.586,Tubing Pressure,1494.33592151189
GOOSE,947.0,,0.88174,0,0,,24.915,1248.092,1248.092,1249.017,Tubing Pressure,1487.54818197168
GOOSE,948.0,,1.22281,0,0,,24.915,1197.71,1197.71,1209.339,Tubing Pressure,1434.56498159402
GOOSE,949.0,,0.74684,0,0,,20.385,1250.382,1250.382,1242.724,Tubing Pressure,1488.03298743424
GOOSE,950.0,,0.5866,0,0,,22.65,1268.702,1268.702,1239.167,Tubing Pressure,1507.93164687128
GOOSE,951.0,,0,0,0,,18.12,1225.191,1225.191,1242.683,Tubing Pressure,1451.4051278135
GOOSE,952.0,,0,0,0,,18.12,1261.832,1261.832,1251.932,Tubing Pressure,1495.80180148807
GOOSE,953.0,,0,0,0,,20.385,1213.74,1213.74,1248.12,Tubing Pressure,1437.53721909516
GOOSE,954.0,,0,0,0,,20.385,1227.481,1227.481,1246.106,Tubing Pressure,1454.17887523267
GOOSE,955.0,,0,0,0,,24.915,1232.061,1232.061,1231.521,Tubing Pressure,1459.7267702204
GOOSE,956.0,,0,0,0,,20.385,1211.45,1211.45,1213.626,Tubing Pressure,1434.76429350342
GOOSE,957.0,,0,0,0,,24.915,1206.87,1206.87,1229.814,Tubing Pressure,1429.21886461524
GOOSE,958.0,,0,0,0,,24.915,1202.29,1202.29,1173.122,Tubing Pressure,1423.67400526929
GOOSE,959.0,,0,0,0,,22.65,1245.802,1245.802,1208.715,Tubing Pressure,1476.37480035838
GOOSE,960.0,,0,0,0,,22.65,1170.229,1170.229,1184.892,Tubing Pressure,1384.87533566577
GOOSE,961.0,,0,0,0,,20.385,1186.26,1186.26,1181.443,Tubing Pressure,1404.27158869553
GOOSE,962.0,,0,0,0,,20.385,1147.328,1147.328,1146.098,Tubing Pressure,1357.18032891382
GOOSE,963.0,,0,0,0,,22.65,1161.069,1161.069,1151.272,Tubing Pressure,1373.79588629135
GOOSE,964.0,,3e-05,0,0,,15,1302,1302,1157.975,Tubing Pressure,1544.50684019942
GOOSE,965.0,,2.51272,0,0,,20.385,1213.74,1213.74,1227.3,Tubing Pressure,1502.09606491031
GOOSE,966.0,,2.39466,0,0,,18.12,1204.58,1204.58,1202.867,Tubing Pressure,1485.80720925451
GOOSE,967.0,,2.11861,0,0,,20.385,1193.13,1193.13,1202.51,Tubing Pressure,1460.01503694579
GOOSE,968.0,,1.92174,0,0,,20.385,1211.45,1211.45,1205.066,Tubing Pressure,1473.44992947192
GOOSE,969.0,,1.87684,0,0,,20.385,1211.45,1211.45,1200.401,Tubing Pressure,1471.73206473818
GOOSE,970.0,,1.76052,0,0,,20.385,1206.87,1206.87,1202.681,Tubing Pressure,1462.04505239621
GOOSE,971.0,,1.82174,0,0,,18.12,1186.26,1186.26,1191.267,Tubing Pressure,1439.990907687
GOOSE,972.0,,1.78695,0,0,,15.855,1181.679,1181.679,1184.741,Tubing Pressure,1433.29407513813
GOOSE,973.0,,1.54999,0,0,,18.12,1211.45,1211.45,1197.348,Tubing Pressure,1460.35617045728
GOOSE,974.0,,1.37692,0,0,,20.385,1218.321,1218.321,1209.857,Tubing Pressure,1463.34251429646
GOOSE,975.0,,1.77162,0,0,,24.915,1165.649,1165.649,1175.378,Tubing Pressure,1413.84340226169
GOOSE,976.0,,1.7421,0,0,,20.385,1197.71,1197.71,1170.047,Tubing Pressure,1450.56777740722
GOOSE,977.0,,1.1787,0,0,,24.915,1220.611,1220.611,1213.384,Tubing Pressure,1460.8587249674
GOOSE,978.0,,1.25444,0,0,,24.915,1206.87,1206.87,1211.256,Tubing Pressure,1446.33545972441
GOOSE,979.0,,1.1556,0,0,,20.385,1211.45,1211.45,1217.992,Tubing Pressure,1449.32667618082
GOOSE,980.0,,1.08991,0,0,,18.12,1270.992,1270.992,1220.95,Tubing Pressure,1519.25172205836
GOOSE,981.0,,1.43105,0,0,,18.12,1156.489,1156.489,1184.883,Tubing Pressure,1391.35549389816
GOOSE,982.0,,1.89343,0,0,,18.12,1135.878,1135.878,1136.606,Tubing Pressure,1383.66226487197
GOOSE,983.0,,1.5238,0,0,,18.12,1186.26,1186.26,1174.678,Tubing Pressure,1429.61591393705
GOOSE,984.0,,1.54054,0,0,,18.12,1186.26,1186.26,1177.633,Tubing Pressure,1430.15360507523
GOOSE,985.0,,1.34214,0,0,,18.12,1190.84,1190.84,1187.918,Tubing Pressure,1429.59062468305
GOOSE,986.0,,1.25603,0,0,,18.12,1234.351,1234.351,1196.43,Tubing Pressure,1479.23900190448
GOOSE,987.0,,0.74384,0,0,,18.12,1241.221,1241.221,1247.746,Tubing Pressure,1476.93515947167
GOOSE,988.0,,0.81926,0,0,,15.855,1257.252,1257.252,1255.065,Tubing Pressure,1497.49190830408
GOOSE,989.0,,0.84706,0,0,,18.12,1257.252,1257.252,1259.071,Tubing Pressure,1497.96756832487
GOOSE,990.0,,0.89882,0,0,,18.12,1266.412,1266.412,1257.795,Tubing Pressure,1509.92621184728
GOOSE,991.0,,0.9537,0,0,,20.385,1241.221,1241.221,1256.26,Tubing Pressure,1480.64001154119
GOOSE,992.0,,0.63295,0,0,,20.385,1200,1200,1210.012,Tubing Pressure,1425.57036029428
GOOSE,993.0,,1.11326,0,0,,20.385,1243.511,1243.511,1237.859,Tubing Pressure,1486.77072493614
GOOSE,994.0,,1.29246,0,0,,20.385,1236.641,1236.641,1225.518,Tubing Pressure,1482.92166827976
GOOSE,995.0,,1.70834,0,0,,18.12,1172.519,1172.519,1176.782,Tubing Pressure,1419.61979716945
GOOSE,996.0,,1.14758,0,0,,18.12,1211.45,1211.45,1209.389,Tubing Pressure,1449.13352439986
GOOSE,997.0,,1.57602,0,0,,18.12,1158.779,1158.779,1178.396,Tubing Pressure,1398.76793782979
GOOSE,998.0,,1.54326,0,0,,22.65,1177.099,1177.099,1170.879,Tubing Pressure,1419.37781740431
GOOSE,999.0,,1.32583,0,0,,27.18,1138.168,1138.168,1182.903,Tubing Pressure,1366.4077825599
GOOSE,1000.0,,1.53203,0,0,,20.385,1170.229,1170.229,1155.548,Tubing Pressure,1410.86761313998
GOOSE,1001.0,,1.4943,0,0,,15.855,1174.809,1174.809,1164.094,Tubing Pressure,1415.08679754375
GOOSE,1002.0,,0.96788,0,0,,15.855,1179.389,1179.389,1200.982,Tubing Pressure,1406.63933558506
GOOSE,1003.0,,1.1823,0,0,,15.855,1195.42,1195.42,1194.052,Tubing Pressure,1430.79703850278
GOOSE,1004.0,,1.19571,0,0,,15.855,1197.71,1197.71,1183.369,Tubing Pressure,1433.87336841013
GOOSE,1005.0,,1.27983,0,0,,15.855,1154.198,1154.198,1179.771,Tubing Pressure,1384.16845170874
GOOSE,1006.0,,1.28338,0,0,,18.12,1167.939,1167.939,1174.713,Tubing Pressure,1400.64408717659
GOOSE,1007.0,,1.64255,0,0,,15.855,1126.718,1126.718,1145.907,Tubing Pressure,1363.23707307272
GOOSE,1008.0,,1.60092,0,0,,18.12,1140.458,1140.458,1138.97,Tubing Pressure,1377.96641816155
GOOSE,1009.0,,1.73334,0,0,,18.12,1108.397,1108.397,1123.207,Tubing Pressure,1345.09030513358
GOOSE,1010.0,,0.81031,0,0,,20.385,1227.481,1227.481,1183.198,Tubing Pressure,1461.46019383892
GOOSE,1011.0,,0.97207,0,0,,15.855,1206.87,1206.87,1205.93,Tubing Pressure,1439.71954157041
GOOSE,1012.0,,1.12122,0,0,,13.59,1200,1200,1195.022,Tubing Pressure,1434.78954602906
GOOSE,1013.0,,0.99274,0,0,,13.59,1200,1200,1204.705,Tubing Pressure,1431.90267012973
GOOSE,1014.0,,1.28786,0,0,,15.855,1165.649,1165.649,1174.659,Tubing Pressure,1398.0388023647
GOOSE,1015.0,,1.09974,0,0,,15.855,1193.13,1193.13,1183.224,Tubing Pressure,1426.05333037711
GOOSE,1016.0,,1.10736,0,0,,15.855,1188.55,1188.55,1190.598,Tubing Pressure,1420.74749957798
GOOSE,1017.0,,1.01889,0,0,,18.12,1197.71,1197.71,1196.81,Tubing Pressure,1429.71606281149
GOOSE,1018.0,,0.82025,0,0,,15.855,1241.221,1241.221,1214.135,Tubing Pressure,1478.18563855794
GOOSE,1019.0,,0.78642,0,0,,15.855,1220.611,1220.611,1222.088,Tubing Pressure,1452.77860929153
GOOSE,1020.0,,0.768,0,0,,15.855,1211.45,1211.45,1229.212,Tubing Pressure,1441.4347197817
GOOSE,1021.0,,1.09702,0,0,,15.855,1202.29,1202.29,1204.565,Tubing Pressure,1436.96511897799
GOOSE,1022.0,,1.10735,0,0,,13.59,1190.84,1190.84,1197.919,Tubing Pressure,1423.48972560616
GOOSE,1023.0,,0.8736,0,0,,11.325,1206.87,1206.87,1210.909,Tubing Pressure,1437.78146595119
GOOSE,1024.0,,0.76962,0,0,,13.59,1259.542,1259.542,1218.288,Tubing Pressure,1499.44185374149
GOOSE,1025.0,,0,0,0,,13.59,1314.504,1314.504,1243.187,Tubing Pressure,1559.67494035646
GOOSE,1026.0,,0.9201,0,0,,13.59,1282.443,1282.443,1247.062,Tubing Pressure,1529.63000554664
GOOSE,1027.0,,1.09129,0,0,,15.855,1229.771,1229.771,1226.32,Tubing Pressure,1469.78741069339
GOOSE,1028.0,,1.10493,0,0,,15.855,1238.931,1238.931,1229.777,Tubing Pressure,1481.08624893212
GOOSE,1029.0,,1.07852,0,0,,15.855,1220.611,1220.611,1224.947,Tubing Pressure,1458.5104031192
GOOSE,1030.0,,1.11229,0,0,,15.855,1216.031,1216.031,1207.789,Tubing Pressure,1453.78951194607
GOOSE,1031.0,,1.03772,0,0,,13.59,1254.962,1254.962,1213.152,Tubing Pressure,1498.87247215561
GOOSE,1032.0,,0.64867,0,0,,13.59,1227.481,1227.481,1233.758,Tubing Pressure,1458.94917151139
GOOSE,1033.0,,1.09343,0,0,,15.855,1232.061,1232.061,1229.205,Tubing Pressure,1472.58328229695
GOOSE,1034.0,,0.93729,0,0,,13.59,1257.252,1257.252,1232.948,Tubing Pressure,1499.61264459524
GOOSE,1035.0,,0.86706,0,0,,13.59,1236.641,1236.641,1241.89,Tubing Pressure,1473.49199981069
GOOSE,1036.0,,1.1564,0,0,,13.59,1220.611,1220.611,1211.851,Tubing Pressure,1460.3192098154
GOOSE,1037.0,,1.49057,0,0,,13.59,1131.298,1131.298,1140.325,Tubing Pressure,1363.3916743425
GOOSE,1038.0,,1.5058,0,0,,13.59,1106.107,1106.107,1144.532,Tubing Pressure,1334.11275940222
GOOSE,1039.0,,1.85251,0,0,,11.325,1108.397,1108.397,1115.419,Tubing Pressure,1349.84434335283
GOOSE,1040.0,,1.81337,0,0,,11.325,1112.977,1112.977,1106.123,Tubing Pressure,1353.61320626916
GOOSE,1041.0,,1.09494,0,0,,13.59,1227.481,1227.481,1144.756,Tubing Pressure,1467.12248266962
GOOSE,1042.0,,0.25937,0,0,,15.855,1259.542,1259.542,1257.671,Tubing Pressure,1493.85894015296
GOOSE,1043.0,,1.30393,0,0,,15.855,1193.13,1193.13,1192.562,Tubing Pressure,1431.25597071076
GOOSE,1044.0,,0.9021,0,0,,13.59,1254.962,1254.962,1207.125,Tubing Pressure,1496.19479897026
GOOSE,1045.0,,0.03035,0,0,,11.325,1298.473,1298.473,1140.181,Tubing Pressure,1540.2458297774
GOOSE,1046.0,,0.09326,0,0,,13.59,1266.412,1266.412,1140.064,Tubing Pressure,1501.48146803186
GOOSE,1047.0,,0.04593,0,0,,13.59,1328.244,1328.244,1146.16,Tubing Pressure,1576.37995834012
GOOSE,1048.0,,0.00445,0,0,,11.325,1341.985,1341.985,1117.118,Tubing Pressure,1593.0211619763
GOOSE,1049.0,,0,0,0,,13.59,1353.435,1353.435,1094.083,Tubing Pressure,1606.91791243952
GOOSE,1050.0,,0.12587,0,0,,13.59,1362.595,1362.595,1102.751,Tubing Pressure,1618.24043796138
GOOSE,1051.0,,0.07395,0,0,,13.59,1367.176,1367.176,1166.34,Tubing Pressure,1623.67594888953
GOOSE,1052.0,,0,0,0,,13.59,1376.336,1376.336,1086.533,Tubing Pressure,1634.71903711012
GOOSE,1053.0,,0,0,0,,15.855,1383.206,1383.206,1082.653,Tubing Pressure,1643.06033339871
GOOSE,1054.0,,0.01089,0,0,,13.59,1312.214,1312.214,1069.312,Tubing Pressure,1556.89963407357
GOOSE,1055.0,,0.29767,0,0,,15.855,1392.366,1392.366,1073.923,Tubing Pressure,1655.14645166962
GOOSE,1056.0,,0.51715,0,0,,13.59,0,0,1046.324,Tubing Pressure,
GOOSE,1057.0,,0.59947,0,0,,15.855,1367.176,1367.176,1070.429,Tubing Pressure,1627.24673202318
GOOSE,1058.0,,0.14962,0,0,,18.12,1392.366,1392.366,1051.169,Tubing Pressure,1654.45501157333
GOOSE,1059.0,,0.06965,0,0,,13.59,1346.565,1346.565,1096.398,Tubing Pressure,1598.65033879621
GOOSE,1060.0,,2.1948,0,0,,13.59,1186.26,1186.26,1054.006,Tubing Pressure,1455.34238059263
GOOSE,1061.0,,2.60516,0,0,,13.59,1140.458,1140.458,1021.936,Tubing Pressure,1422.78827240688
GOOSE,1062.0,,2.64908,0,0,,15.855,1085.496,1085.496,1063.517,Tubing Pressure,1362.86740933747
GOOSE,1063.0,,2.69926,0,0,,15.855,1101.527,1101.527,1055.855,Tubing Pressure,1383.86242764855
GOOSE,1064.0,,2.14605,0,0,,11.325,1133.588,1133.588,1098.292,Tubing Pressure,1391.94418199182
GOOSE,1065.0,,2.02883,0,0,,13.59,1080.916,1080.916,1107.334,Tubing Pressure,1325.51667205779
GOOSE,1066.0,,2.35982,0,0,,13.59,1055.725,1055.725,1061.086,Tubing Pressure,1313.01116953408
GOOSE,1067.0,,2.29194,0,0,,13.59,1053.435,1053.435,1049.677,Tubing Pressure,1306.802729159
GOOSE,1068.0,,2.16157,0,0,,15.855,1064.885,1064.885,1051.704,Tubing Pressure,1313.31080504855
GOOSE,1069.0,,1.73359,0,0,,13.59,1044.275,1044.275,1082.035,Tubing Pressure,1270.05922840594
GOOSE,1070.0,,1.68595,0,0,,13.59,1103.817,1103.817,1095.129,Tubing Pressure,1337.89821318734
GOOSE,1071.0,,1.54056,0,0,,13.59,1112.977,1112.977,1113.77,Tubing Pressure,1343.41947467469
GOOSE,1072.0,,1.63146,0,0,,13.59,1140.458,1140.458,1109.522,Tubing Pressure,1379.04141834912
GOOSE,1073.0,,1.42096,0,0,,13.59,1069.466,1069.466,1111.868,Tubing Pressure,1287.96607699031
GOOSE,1074.0,,2.18246,0,0,,13.59,1062.595,1062.595,1041.484,Tubing Pressure,1311.71086993244
GOOSE,1075.0,,1.95084,0,0,,13.59,1044.275,1044.275,1057.333,Tubing Pressure,1279.51353008348
GOOSE,1076.0,,2.03394,0,0,,13.59,1005.344,1005.344,1039.293,Tubing Pressure,1238.58536899582
GOOSE,1077.0,,1.60209,0,0,,13.59,1083.206,1083.206,995.077,Tubing Pressure,1310.53659823965
GOOSE,1078.0,,1.17284,0,0,,13.59,1023.664,1023.664,999.562,Tubing Pressure,1225.95416923761
GOOSE,1079.0,,0.84089,0,0,,13.59,1163.359,1163.359,999.145,Tubing Pressure,1384.85559376576
GOOSE,1080.0,,1.08111,0,0,,11.325,1161.069,1161.069,999.999,Tubing Pressure,1387.22621495977
GOOSE,1081.0,,1.07287,0,0,,11.325,1151.908,1151.908,999.997,Tubing Pressure,1376.06855392706
GOOSE,1082.0,,1.36934,0,0,,11.325,1106.107,1106.107,1000.004,Tubing Pressure,1329.65633437276
GOOSE,1083.0,,1.63358,0,0,,11.325,1112.977,1112.977,1000.004,Tubing Pressure,1346.72467850097
GOOSE,1084.0,,2.39994,0,0,,13.59,1007.634,1007.634,987.665,Tubing Pressure,1260.67623885037
GOOSE,1085.0,,2.18876,0,0,,11.325,998.473,998.473,996.231,Tubing Pressure,1238.6635571917
GOOSE,1086.0,,1.73469,0,0,,13.59,1046.565,1046.565,997.417,Tubing Pressure,1272.77694793564
GOOSE,1087.0,,1.11661,0,0,,11.325,1078.626,1078.626,1000.015,Tubing Pressure,1289.68922838601
GOOSE,1088.0,,1.56314,0,0,,13.59,1067.176,1067.176,999.994,Tubing Pressure,1290.25454327578
GOOSE,1089.0,,1.44434,0,0,,11.325,1053.435,1053.435,999.996,Tubing Pressure,1269.84546768485
GOOSE,1090.0,,1.43576,0,0,,13.59,1110.687,1110.687,999.998,Tubing Pressure,1337.1982129907
GOOSE,1091.0,,0.28765,0,0,,11.325,1200,1200,1000.087,Tubing Pressure,1421.96538936352
GOOSE,1092.0,,0.07333,0,0,,13.59,1229.771,1229.771,999.295,Tubing Pressure,1457.03853425015
GOOSE,1093.0,,0.00101,0,0,,13.59,1250.382,1250.382,999.057,Tubing Pressure,1481.92485772639
GOOSE,1094.0,,0.00134,0,0,,11.325,1270.992,1270.992,1000.265,Tubing Pressure,1506.90571673606
GOOSE,1095.0,,0.00033,0,0,,13.59,1284.733,1284.733,999.216,Tubing Pressure,1523.56593346179
GOOSE,1096.0,,0,0,0,,15.855,1293.893,1293.893,1003.263,Tubing Pressure,1534.6741541416
GOOSE,1097.0,,0,0,0,,13.59,1303.053,1303.053,1004.633,Tubing Pressure,1545.78407599182
GOOSE,1098.0,,0.09132,0,0,,13.59,1293.893,1293.893,999.762,Tubing Pressure,1534.79458871468
GOOSE,1099.0,,0.136,0,0,,13,1321,1321,999.544,Tubing Pressure,1567.79818490186
GOOSE,1100.0,,0,0,0,,11.325,1325.954,1325.954,996.304,Tubing Pressure,1573.56696635556
GOOSE,1101.0,,0,0,0,,13.59,1335.115,1335.115,990.407,Tubing Pressure,1584.68341833903
GOOSE,1102.0,,0.00224,0,0,,13.59,1339.695,1339.695,1021.829,Tubing Pressure,1590.2417628879
GOOSE,1103.0,,0.03363,0,0,,11.325,1321.374,1321.374,999.845,Tubing Pressure,1568.02977430595
GOOSE,1104.0,,0.04508,0,0,,13.59,1335.115,1335.115,1000.151,Tubing Pressure,1584.71643314012
GOOSE,1105.0,,0.05545,0,0,,13.59,1360.305,1360.305,1000.17,Tubing Pressure,1615.30387448017
GOOSE,1106.0,,7e-05,0,0,,15.855,1367.176,1367.176,998.541,Tubing Pressure,1623.59823362943
GOOSE,1107.0,,0,0,0,,11.325,1371.756,1371.756,1005.591,Tubing Pressure,1629.15849697796
GOOSE,1108.0,,0,0,0,,13.59,1376.336,1376.336,1004.206,Tubing Pressure,1634.71903711012
GOOSE,1109.0,,0,0,0,,13.59,1383.206,1383.206,1003.666,Tubing Pressure,1643.06033339871
GOOSE,1110.0,,0.01583,0,0,,11.325,1385.496,1385.496,999.941,Tubing Pressure,1645.84596347834
GOOSE,1111.0,,0.00178,0,0,,13,1392,1392,1001.231,Tubing Pressure,1653.73864396325
GOOSE,1112.0,,0.00119,0,0,,14,1396,1396,1001.097,Tubing Pressure,1658.59588888071
GOOSE,1113.0,,0.00201,0,0,,13.59,1401.527,1401.527,1000.76,Tubing Pressure,1665.30781100023
GOOSE,1114.0,,0.5055,0,0,,11.325,1371.756,1371.756,999.937,Tubing Pressure,1631.79362034473
GOOSE,1115.0,,0.01309,0,0,,11.325,1401.527,1401.527,1000.121,Tubing Pressure,1665.31123951213
GOOSE,1116.0,,0.00091,0,0,,13.59,1408.397,1408.397,1000.759,Tubing Pressure,1673.65088869814
GOOSE,1117.0,,0.0006,0,0,,9.06,1412.977,1412.977,1000.742,Tubing Pressure,1679.21322620838
GOOSE,1118.0,,0.5163,0,0,,11.325,1394.656,1394.656,999.382,Tubing Pressure,1659.65648779064
GOOSE,1119.0,,2.18852,0,0,,13.59,1161.069,1161.069,992.504,Tubing Pressure,1425.77569201729
GOOSE,1120.0,,2.95039,0,0,,11.325,1096.947,1096.947,979.944,Tubing Pressure,1393.80333588842
GOOSE,1121.0,,2.96001,0,0,,13.59,1055.725,1055.725,993.074,Tubing Pressure,1348.62683412071
GOOSE,1122.0,,2.9287,0,0,,13.59,957.252,957.252,1009.174,Tubing Pressure,1238.5540486663
GOOSE,1123.0,,2.80578,0,0,,13.59,842.748,842.748,1010.442,Tubing Pressure,1106.5436682761
GOOSE,1124.0,,2.61933,0,0,,13.59,1021.374,1021.374,1012.412,Tubing Pressure,1289.0155272948
GOOSE,1125.0,,2.48519,0,0,,11.325,1126.718,1126.718,1013.629,Tubing Pressure,1400.70725101849
GOOSE,1126.0,,2.40031,0,0,,13.59,1044.275,1044.275,1012.033,Tubing Pressure,1302.18595530214
GOOSE,1127.0,,2.34098,0,0,,11.325,1067.176,1067.176,1008.609,Tubing Pressure,1325.07278970487
GOOSE,1128.0,,2.30604,0,0,,13.59,1000.763,1000.763,1003.116,Tubing Pressure,1247.62810306873
GOOSE,1129.0,,2.18264,0,0,,13.59,927.481,927.481,1009.228,Tubing Pressure,1157.88087604482
GOOSE,1130.0,,2.14546,0,0,,13.59,817.557,817.557,1008.282,Tubing Pressure,1032.89429764255
GOOSE,1131.0,,2.08027,0,0,,13.59,973.283,973.283,1010.081,Tubing Pressure,1204.24118544289
GOOSE,1132.0,,2.24739,0,0,,11.325,790.076,790.076,983.121,Tubing Pressure,1009.4163106806
GOOSE,1133.0,,2.12561,0,0,,13.59,554.198,554.198,985.472,Tubing Pressure,751.157756188038
GOOSE,1134.0,,2.04136,0,0,,11.325,428.244,428.244,989.257,Tubing Pressure,620.140745459273
GOOSE,1135.0,,2.07837,0,0,,13.59,455.725,455.725,986.21,Tubing Pressure,649.890890797569
GOOSE,1136.0,,1.8388,0,0,,11.325,405.344,405.344,1005.353,Tubing Pressure,577.689720790147
GOOSE,1137.0,,2.16573,0,0,,11.325,474.046,474.046,970.654,Tubing Pressure,676.1597524972
GOOSE,1138.0,,2.18512,0,0,,13.59,1100.7,1100.7,954.876,Tubing Pressure,1355.72474039737
GOOSE,1139.0,,1.94587,0,0,,13.59,762.595,762.595,969.446,Tubing Pressure,959.524779371623
GOOSE,1140.0,,1.68444,0,0,,13.59,996.183,996.183,1004.596,Tubing Pressure,1211.97327482312
GOOSE,1141.0,,1.95247,0,0,,13.59,922.901,922.901,980.379,Tubing Pressure,1140.1423882749
GOOSE,1142.0,,1.67973,0,0,,11.325,730.534,730.534,1002.258,Tubing Pressure,907.850906969127
GOOSE,1143.0,,1.66006,0,0,,11.325,636.641,636.641,1008.226,Tubing Pressure,802.570734520722
GOOSE,1144.0,,1.73054,0,0,,11.325,824.428,824.428,1002.056,Tubing Pressure,1016.53719641461
GOOSE,1145.0,,1.6816,0,0,,13.59,1007.634,1007.634,1005.833,Tubing Pressure,1225.1857213012
GOOSE,1146.0,,1.96619,0,0,,13.59,964.122,964.122,974.082,Tubing Pressure,1187.94001774149
GOOSE,1147.0,,1.9982,0,0,,13.59,961.832,961.832,960.192,Tubing Pressure,1186.93536752477
GOOSE,1148.0,,1.85744,0,0,,13.59,980.153,980.153,965.694,Tubing Pressure,1201.09937822686
